Sector,SubIndustry1,SubIndustry2,SubIndustry3,SubIndustry4,SubIndustry5,SubIndustry6,SubIndustry7,SubIndustry8,SubIndustry9,Metric,Segment1,Segment2,Segment3,Segment4,Report Name,Time Unit,From,To,Data Unit,Unit Description,Written Explanation,Region,Report Description,Report Link,Report Last Published,Price,Report Update Frequency,Publisher,Publisher Description,Report Quality,Completeness,Cataloger Notes,Catalog Group Source,Page
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,2017 Cost of Data Breach Study - United States,YEAR,1/1/17,1/1/17,Survey & Statistics Data,Mean time to contain and average total cost,2017. Statistic: 'Mean time to contain and average total cost' on page 18,"US, a1183, a1183",Report about costs of data breaches is based on a survey of 63 US organizations,https://s3.amazonaws.com/amo_hub_content/Association618/files/Data%20Breach%20Study.pdf,6/30/17,0,annual,Ponemon Research Institute,"Ponemon Research Institute conducts independent research on consumer trust, privacy, data protection and emerging data security technologies",3,1,,,19
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,2017 Cost of Data Breach Study - United States,YEAR,1/1/17,1/1/17,Survey & Statistics Data,Days to identify and contain the data breach by root cause,2017. Statistic: 'Days to identify and contain the data breach by root cause' on page 19,"US, a1184, a1184",Report about costs of data breaches is based on a survey of 63 US organizations,https://s3.amazonaws.com/amo_hub_content/Association618/files/Data%20Breach%20Study.pdf,6/30/17,0,annual,Ponemon Research Institute,"Ponemon Research Institute conducts independent research on consumer trust, privacy, data protection and emerging data security technologies",3,1,,,19
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,2019 Trustwave Global Security Report,YEAR,1/1/17,12/31/18,Survey & Statistics Data,Median Time Between Compromise Milestones,2017-2018. Median Time Between Compromise Milestones on page 23,"Global, a1971","This report contains security statistics on industries affected by data compromise, 2019",https://www.trustwave.com/en-us/resources/library/documents/2019-trustwave-global-security-report/,6/21/19,0,annual,Trustwave,"Trust wave is an information security company that provides threat, vulnerability and compliance management services",2,1,,,23
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,Building Cyber Resilience,YEAR,1/1/16,12/31/17,Survey & Statistics Data,Breach Discovery (Internal / External),2016-2017. Statistic: 'Breach Discovery (Internal / External)' on page 8,"Global, a1180, a1180",This report presents interesting facts about data security incidents in the United States for 2017,https://f.datasrvr.com/fr1/518/85193/2018_BakerHostetler_Data_Security_Incident_Response_Report.pdf,3/31/18,0,irregular,BakerHostetler,BakerHostetler is an American law firm spanning a broad range of services and industries,2,1,,,5
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,Cyber risk in consumer business,YEAR,1/1/17,1/1/17,Survey & Statistics Data,Reacting to a breach,2017. Statistic: 'Reacting to a breach' on page 38,"Global, a1214, a1214","Report contains survey of 400+ consumer executives concerning cybersecurity perspectives, 2017",https://www2.deloitte.com/content/dam/insights/us/articles/3810_Cyber-risk-in-consumer-business/DUP_Cyber-risk-in-consumer-business.pdf,6/30/17,0,irregular,Deloitte,Deloitte is among the largest multinational professional services firms in the world,3,1,,,9
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,Email Fraud & Identity Deception Trends,YEAR,1/1/19,12/31/19,Survey & Statistics Data,"Average Time Per Phishing Incident to Triage. Investigate, and Remediate","2019. Statistic: 'Average Time Per Phishing Incident to Triage. Investigate, and Remediate' on page 23","Global, US, UK, a1224, a1224","Report contains email fraud and identity deception trends, Q1, 2019",https://www.agari.com/email-fraud/ebooks/q1-2019-report.pdf,2/12/19,0,Quarter,Agari Cyber Intelligence Division,Agari Cyber Intelligence Division is the only counterintelligence research team dedicated to worldwide business email compromise and spear phishing investigation,2,1,,,22
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,Executive Guide to the NTT Security 2019 Global Threat Intelligence Report,YEAR,1/1/18,12/31/19,Survey & Statistics Data,Time-to-fix by risk level,2018-2019. Time-to-fix by risk level on page 19,"Global, a1717","Report contains cybersecurity threat insights and analysis data that is geared towards executive decision making, 2019",https://www.dimensiondata.com/en/insights/gtir2019#formContainer,5/6/19,0,annual,Dimension Data,"Dimension Data is an IT consulting, technical and support services firm with the aim of enhancing digital business",2,1,,,19
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,IT pro survey: Truths about data protection,YEAR,1/1/17,1/1/17,Survey & Statistics Data,Percent of IT pros that said they could recover in fewer than 4 hours.,2017. Statistic: 'Percent of IT pros that said they could recover in fewer than 4 hours.' on page 7,"Global, a1194, a1194",This report contains survey data for data protection.,https://www.carbonite.com/globalassets/files/white-papers/carb-ebook-it-pro-survey-truths-about-data-protection.pdf,6/30/17,0,irregular,Carbonite,Carbonite is a provider of tools and solutions for data protection,2,1,,,7
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,Securing the supply chain,YEAR,1/1/18,12/31/18,Survey & Statistics Data,Software supply chain attacks - response time,2018. Statistic: 'Software supply chain attacks - response time' on page 24,"Global, a1200, a1200","Report is a survey about supply chain cybersecurity, 2017",https://www.crowdstrike.com/resources/wp-content/brochures/pr/CrowdStrike-Security-Supply-Chain.pdf,7/1/18,0,irregular,Vanson Bourne,Vanson Bourne is a B2B technology marketer focused research firm,2,1,,,34
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,The Increasing Risk to Enterprise Applications,YEAR,1/1/15,12/31/15,Survey & Statistics Data,How long does it take to shore up an application in production mode after detection of a vulnerability,2015. Statistic: 'How long does it take to shore up an application in production mode after detection of a vulnerability' on page 41,"Global, a1178, a1178","This report qualitatively and quantitatively examines the risks to enterprise applications, 2015",https://s3-us-west-2.amazonaws.com/prevotyexternaldocs/AnalystReports/Ponemon-Institute-The-Increasing-Risk-to-Enterprise-Applications-Nov-2015.pdf,11/30/15,0,irregular,Ponemon Research Institute,"Ponemon Research Institute conducts independent research on consumer trust, privacy, data protection and emerging data security technologies",3,1,,,6
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,The Increasing Risk to Enterprise Applications,YEAR,1/1/15,1/1/15,Survey & Statistics Data,How long does it take to shore up an application in production mode after detection of a vulnerability?,2015. Statistic: 'How long does it take to shore up an application in production mode after detection of a vulnerability?' on page 4,"Global, a1186, a1186","This report qualitatively and quantitatively examines the risks to enterprise applications, 2015",https://s3-us-west-2.amazonaws.com/prevotyexternaldocs/AnalystReports/Ponemon-Institute-The-Increasing-Risk-to-Enterprise-Applications-Nov-2015.pdf,11/30/15,0,irregular,Ponemon Research Institute,"Ponemon Research Institute conducts independent research on consumer trust, privacy, data protection and emerging data security technologies",3,1,,,6
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,Benchmark Response Time,,,,,Surveys & Statistics,,,,,Trustwave Global Security Report,YEAR,1/1/17,12/31/17,Survey & Statistics Data,Median Time Between Compromise Milestones,2017. Statistic: 'Median Time Between Compromise Milestones' on page 9,"Global, a1213, a1213",This report contains security statistics on industries affected by data compromise 2018,https://www.shift4.com/pdf/Trustwave_2018_Global_Security_Report.pdf,4/5/18,0,Annual,Trustwave,"Trust wave is an information security company that provides threat, vulnerability and compliance management services",2,1,,,38
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,,,,,,Surveys & Statistics,,,,,2019 Cyber Threat Defense Report,YEAR,1/1/18,12/31/19,Survey & Statistics Data,How victims respond to ransomware,2018-2019. How victims respond to ransomware on page 14,"Global, a1794",Report contains cybersecurity survey of IT Security Decision makers 2019,https://cyber-edge.com/wp-content/uploads/2019/03/CyberEdge-2019-CDR-Report.pdf,3/1/19,0,irregular,Cyberedge Group,Cyberedge Group is a research and marketing consulting firm specializing in high-tech vendors and service providers,2,1,,,14
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Detection & Response,,,,,,Surveys & Statistics,,,,,2019 Data Breach Investigations Report,YEAR,1/1/18,12/31/18,Survey & Statistics Data,Breach timelines,2018. Breach timelines on page 19,"Global, a2254","This is a comprehensive and authoritative analysis of data incidents and breaches across industries, 2019",https://enterprise.verizon.com/resources/reports/2019-data-breach-investigations-report.pdf,5/3/19,0,annual,Verizon,Verizon is an American telecommunications company which offers wireless products and services,2,1,,,19
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Effects,Benchmark Records Lost,,,,,Surveys & Statistics,Industry,,,,2018 End of Year Data Breach Report,YEAR,1/1/17,12/31/18,Survey & Statistics Data,2018 vs 2017 Subcontractor breach records exposed,2017-2018. Statistic: '2018 vs 2017 Subcontractor breach records exposed' on page 12,"Global, a721, a721",Report contains an in depth analysis of security breaches in the United States from 2017-2018,https://www.idtheftcenter.org/wp-content/uploads/2019/02/ITRC_2018-End-of-Year-Aftermath_FINAL_V2_combinedWEB.pdf,2/20/19,0,annual,Identity Theft Resource Center (ITRC),"ITRC is a non-profit established to support victims of identity theft and broaden awareness of identity theft, cybersecurity, and other privacy issues",3,1,,,15
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Effects,Benchmark Records Lost,,,,,Surveys & Statistics,,,,,2017 The Year of Internal Threats and Accidental Data Breaches,YEAR,1/1/16,12/31/17,Survey & Statistics Data,Number of breach records by source,2016-2017. Statistic: 'Number of breach records by source' on page 5,"Global, a704, a704",Report contains data on the number of breach incidents by source.,https://breachlevelindex.com/assets/Breach-Level-Index-Report-2017-Gemalto.pdf,1/1/17,0,annual,Gemalto,Gemilto is a provider of digital security solutions.,2,1,,,6
Technology,Cybersecurity,Survey & Statistics Data,Security Breaches,Security Breach Effects,Benchmark Records Lost,,,,,Surveys & Statistics,,,,,2018 Cost of a Data Breach Study: Global Overview,YEAR,1/1/18,12/31/18,Survey & Statistics Data,The average number of breached records by country or region,2018. Statistic: 'The average number of breached records by country or region' on page 6,"Global, a705, a705","Report contains extensive statistics on data breach costs and other survey statistics, 2018",https://databreachcalculator.mybluemix.net/assets/2018_Global_Cost_of_a_Data_Breach_Report.pdf,7/1/18,0,annual,IBM,IBM is a major company in the technology industry,3,1,,,16
